Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782225323,10,,Aggregated,3.600000,0.000000,13,16,20,22,32,280,790,810,1100,1100,1100,144,0,13,55.4757416644457,4.5943999430164695,1121.8319999752566,52511.479166666664
1782225324,10,,Aggregated,3.600000,0.000000,13,16,20,22,32,280,790,810,1100,1100,1100,150,0,12,53.72259933113431,4.5943999430164695,1121.8319999752566,52461.26
1782225325,10,,Aggregated,3.600000,0.000000,13,16,20,22,31,280,740,810,1100,1100,1100,154,0,12,52.67304740014619,4.5943999430164695,1121.8319999752566,52676.23376623377
1782225326,10,,Aggregated,3.400000,0.000000,12,15,19,21,31,280,740,810,1100,1100,1100,157,0,12,51.87346814956611,4.5943999430164695,1121.8319999752566,52198.19108280255
1782225327,10,,Aggregated,3.900000,0.000000,12,15,19,21,29,280,740,810,1100,1100,1100,164,0,12,50.15726706933049,4.5943999430164695,1121.8319999752566,52046.96951219512
1782225328,10,,Aggregated,3.700000,0.000000,12,15,19,21,29,280,740,810,1100,1100,1100,169,0,12,49.12003668330985,4.5943999430164695,1121.8319999752566,51868.45562130178
1782225329,10,,Aggregated,4.000000,0.000000,12,15,19,21,27,280,740,810,1100,1100,1100,172,0,12,48.51510057897242,4.5943999430164695,1121.8319999752566,51382.82558139535
1782225330,10,,Aggregated,4.500000,0.000000,12,15,19,21,27,280,740,810,1100,1100,1100,176,0,12,47.73458749762292,4.5943999430164695,1121.8319999752566,51485.64772727273
1782225331,10,,Aggregated,4.400000,0.000000,12,16,19,21,31,280,740,810,1100,1100,1100,180,0,12,47.28942055306915,4.5943999430164695,1121.8319999752566,52734.35555555556
1782225332,10,,Aggregated,4.100000,0.000000,12,16,20,21,29,270,740,810,1100,1100,1100,185,0,12,46.49417080878708,4.5943999430164695,1121.8319999752566,54026.18918918919
1782225333,10,,Aggregated,4.000000,0.000000,13,16,20,22,29,270,740,810,1100,1100,1100,188,0,12,46.054786167781245,4.5943999430164695,1121.8319999752566,55072.36170212766
1782225334,10,,Aggregated,4.300000,0.000000,13,16,20,21,27,270,740,810,1100,1100,1100,194,0,13,45.11308608055787,4.5943999430164695,1121.8319999752566,55326.11855670103
1782225335,10,,Aggregated,4.200000,0.000000,13,16,20,21,27,270,740,810,1100,1100,1100,200,0,13,44.134655498783104,4.5943999430164695,1121.8319999752566,55232.925
1782225336,10,,Aggregated,4.400000,0.000000,13,16,20,21,27,270,300,790,1100,1100,1100,201,0,13,43.96425870499708,4.5943999430164695,1121.8319999752566,55316.09950248756
1782225337,10,,Aggregated,4.000000,0.000000,13,16,20,21,29,280,740,790,1100,1100,1100,206,0,13,50.18709611500279,4.5943999430164695,1121.8319999752566,54881.29126213592
1782225338,10,,Aggregated,4.600000,0.000000,13,17,20,21,27,280,740,790,1100,1100,1100,211,0,13,49.36594786607965,4.5943999430164695,1121.8319999752566,55384.037914691944
1782225339,10,,Aggregated,4.300000,0.000000,13,17,20,22,27,280,740,790,1100,1100,1100,215,0,13,48.73607906913601,4.5943999430164695,1121.8319999752566,54793.544186046514
1782225340,10,,Aggregated,4.200000,0.000000,13,17,20,21,27,280,740,790,1100,1100,1100,219,0,13,48.096879907951745,4.5943999430164695,1121.8319999752566,55117.561643835616
1782225341,10,,Aggregated,4.200000,0.000000,13,17,20,21,27,270,740,790,1100,1100,1100,221,0,13,47.782945701098114,4.5943999430164695,1121.8319999752566,55056.40271493213
1782225342,10,,Aggregated,4.400000,0.000000,12,16,20,21,27,270,740,790,1100,1100,1100,228,0,12,46.61517763120253,4.5943999430164695,1121.8319999752566,54413.929824561405
1782225343,10,,Aggregated,4.300000,0.000000,12,17,20,21,26,270,740,790,1100,1100,1100,232,0,12,46.09421551616959,4.5943999430164695,1121.8319999752566,55332.26724137931
1782225344,10,,Aggregated,4.100000,0.000000,12,17,20,21,26,270,740,790,1100,1100,1100,235,0,12,45.663525529721,4.5943999430164695,1121.8319999752566,55561.4
1782225345,10,,Aggregated,4.300000,0.000000,12,17,20,21,27,280,750,790,1100,1100,1100,237,0,12,48.51018987057675,4.5943999430164695,1121.8319999752566,55190.329113924054
1782225346,10,,Aggregated,4.200000,0.000000,12,16,20,21,26,270,750,790,1100,1100,1100,245,0,12,47.379800405505364,4.5943999430164695,1121.8319999752566,55326.4081632653
