Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782225632,100,,Aggregated,41.000000,0.000000,14,19,24,28,190,740,910,1000,1200,1200,1200,2103,0,14,78.94494954724249,4.46259998716414,1190.0412000250071,50932.57299096529
1782225633,100,,Aggregated,39.600000,0.000000,14,19,24,28,180,750,920,1000,1200,1200,1200,2142,0,14,79.05874243561556,4.46259998716414,1190.0412000250071,51059.1918767507
1782225634,100,,Aggregated,38.500000,0.000000,14,19,24,28,100,740,920,1000,1200,1200,1200,2192,0,14,77.59197477045653,4.46259998716414,1190.0412000250071,51171.02098540146
1782225635,100,,Aggregated,39.100000,0.000000,14,19,24,28,95,730,910,1000,1200,1200,1200,2222,0,14,76.8338598997913,4.46259998716414,1190.0412000250071,51574.66291629163
1782225636,100,,Aggregated,39.200000,0.000000,14,19,24,28,96,740,920,1000,1200,1200,1200,2259,0,14,77.49075134899698,4.46259998716414,1190.0412000250071,51667.00796812749
1782225637,100,,Aggregated,38.200000,0.000000,14,19,24,28,95,740,920,1000,1200,1200,1200,2295,0,14,77.19748487913158,4.46259998716414,1190.0412000250071,51768.18344226579
1782225638,100,,Aggregated,37.700000,0.000000,14,19,24,28,91,740,920,1000,1200,1200,1200,2347,0,14,76.91388218899738,4.46259998716414,1190.0412000250071,52067.99020025565
1782225639,100,,Aggregated,38.000000,0.000000,14,19,24,27,85,740,920,1000,1200,1200,1200,2382,0,14,76.32180969663845,4.46259998716414,1190.0412000250071,52222.58438287154
1782225640,100,,Aggregated,38.800000,0.000000,14,19,23,27,82,730,910,1000,1200,1200,1200,2421,0,14,75.36394109764629,4.46259998716414,1190.0412000250071,52142.80008261049
1782225641,100,,Aggregated,38.900000,0.000000,14,19,23,27,72,430,910,1000,1200,1200,1200,2461,0,14,74.39318126671498,4.46259998716414,1190.0412000250071,52134.273059731815
1782225642,100,,Aggregated,39.300000,0.000000,14,19,23,27,69,420,910,1000,1200,1200,1200,2503,0,14,73.72345189656765,4.46259998716414,1190.0412000250071,52014.84698361966
1782225643,100,,Aggregated,37.800000,0.000000,14,19,23,27,68,430,920,1000,1200,1200,1200,2548,0,14,73.87479780087601,4.46259998716414,1190.0412000250071,52113.65777080063
1782225644,100,,Aggregated,39.900000,0.000000,14,19,23,27,68,730,920,1000,1200,1200,1200,2589,0,14,73.97064588519368,4.46259998716414,1190.0412000250071,51962.763229045966
1782225645,100,,Aggregated,40.400000,0.000000,14,19,23,27,67,430,910,1000,1200,1200,1200,2622,0,14,73.48617375926004,4.46259998716414,1190.0412000250071,51818.810831426395
1782225646,100,,Aggregated,39.100000,0.000000,14,19,23,27,65,420,910,1000,1200,1200,1200,2667,0,14,72.80967720155857,4.46259998716414,1190.0412000250071,52029.614548181475
1782225647,100,,Aggregated,39.900000,0.000000,14,19,23,27,60,410,910,1000,1200,1200,1200,2707,0,14,72.21979626780737,4.46259998716414,1190.0412000250071,51937.392316217214
1782225648,100,,Aggregated,40.500000,0.000000,14,19,23,27,60,430,910,1000,1200,1200,1200,2744,0,14,72.73419544336817,4.46259998716414,1190.0412000250071,51896.98250728863
1782225649,100,,Aggregated,40.000000,0.000000,14,19,23,26,60,430,910,1000,1200,1200,1200,2781,0,14,72.55033412321174,4.46259998716414,1190.0412000250071,51922.61488673139
1782225650,100,,Aggregated,39.800000,0.000000,14,19,23,26,60,430,910,1000,1200,1200,1200,2822,0,14,72.26408316668329,4.46259998716414,1190.0412000250071,51702.877746279235
1782225651,100,,Aggregated,39.400000,0.000000,14,19,23,26,59,430,910,1000,1200,1200,1200,2864,0,14,71.99308173752107,4.46259998716414,1190.0412000250071,51999.721717877095
1782225652,100,,Aggregated,39.500000,0.000000,14,19,23,26,59,730,910,1000,1200,1200,1200,2897,0,14,72.40052768260738,4.46259998716414,1190.0412000250071,52104.80842250604
1782225653,100,,Aggregated,40.300000,0.000000,14,19,23,26,57,430,910,1000,1200,1200,1200,2942,0,14,71.86937107292101,4.46259998716414,1190.0412000250071,52159.049626104694
1782225654,100,,Aggregated,39.100000,0.000000,14,19,23,26,57,420,910,1000,1200,1200,1200,2983,0,14,71.37137237570036,4.46259998716414,1190.0412000250071,51964.34998323835
1782225655,100,,Aggregated,39.400000,0.000000,14,19,22,26,56,420,910,1000,1200,1200,1200,3008,0,14,71.13560727946683,4.46259998716414,1190.0412000250071,51976.53789893617
1782225656,100,,Aggregated,39.100000,0.000000,14,19,22,26,55,410,910,1000,1200,1200,1200,3066,0,14,70.7326527061919,4.46259998716414,1190.0412000250071,51808.24200913242
1782225657,100,,Aggregated,38.700000,0.000000,14,19,22,26,53,400,910,1000,1200,1200,1200,3105,0,14,70.01899835663352,4.46259998716414,1190.0412000250071,51794.820611916264
1782225658,100,,Aggregated,40.300000,0.000000,14,19,22,26,54,410,920,1000,1200,1200,1200,3153,0,14,70.58619048442429,4.46259998716414,1190.0412000250071,51941.79670155408
1782225659,100,,Aggregated,39.800000,0.000000,14,19,22,26,53,410,920,1000,1200,1200,1200,3187,0,14,70.6214560706833,4.46259998716414,1190.0412000250071,51923.41763413869
1782225660,100,,Aggregated,39.800000,0.000000,14,19,22,26,52,400,920,1000,1200,1200,1200,3232,0,14,70.11998777767923,4.46259998716414,1190.0412000250071,51929.47926980198
1782225661,100,,Aggregated,41.200000,0.000000,14,19,22,26,52,400,920,1000,1200,1200,1200,3274,0,14,69.84695592468033,4.46259998716414,1190.0412000250071,51989.79047037263
1782225662,100,,Aggregated,41.300000,0.000000,14,19,22,26,51,400,910,1000,1200,1200,1200,3304,0,14,69.82491679705812,4.46259998716414,1190.0412000250071,52072.05357142857
1782225663,100,,Aggregated,41.100000,0.000000,14,19,22,26,52,410,920,1000,1200,1200,1200,3346,0,14,70.05436604831966,4.46259998716414,1190.0412000250071,52010.099521817094
1782225664,100,,Aggregated,40.200000,0.000000,14,19,22,26,52,420,920,1000,1200,1200,1200,3393,0,14,70.09770209196161,4.46259998716414,1190.0412000250071,51985.40819333923
1782225665,100,,Aggregated,39.100000,0.000000,14,19,22,26,51,430,920,1000,1200,1200,1200,3433,0,14,70.2015403722582,4.46259998716414,1190.0412000250071,52082.170113603264
1782225666,100,,Aggregated,40.900000,0.000000,14,19,22,26,50,410,920,1000,1200,1200,1200,3463,0,14,69.74042185921482,4.46259998716414,1190.0412000250071,52006.49408027722
1782225667,100,,Aggregated,41.800000,0.000000,14,19,22,26,51,730,930,1000,1200,1200,1200,3507,0,14,70.471306073098,4.46259998716414,1190.0412000250071,51930.890219560875
1782225668,100,,Aggregated,39.500000,0.000000,14,19,22,26,50,730,930,1000,1200,1200,1200,3543,0,14,70.5760487717648,4.46259998716414,1190.0412000250071,51943.445103020036
1782225669,100,,Aggregated,39.900000,0.000000,14,19,22,26,50,730,920,1000,1200,1200,1200,3597,0,14,70.25394384164859,4.46259998716414,1190.0412000250071,51914.64776202391
1782225670,100,,Aggregated,39.600000,0.000000,14,19,22,26,49,730,920,1000,1200,1200,1200,3634,0,14,70.08083511243744,4.46259998716414,1190.0412000250071,51895.99146945515
1782225671,100,,Aggregated,39.700000,0.000000,14,19,22,26,49,730,920,1000,1200,1200,1200,3672,0,14,69.92426072928951,4.46259998716414,1190.0412000250071,51995.913398692814
1782225672,100,,Aggregated,39.300000,0.000000,14,19,22,26,49,740,920,1000,1200,1200,1200,3718,0,14,70.23807850940881,4.46259998716414,1190.0412000250071,52029.75255513717
1782225673,100,,Aggregated,40.000000,0.000000,14,18,22,26,49,730,920,1000,1200,1200,1200,3746,0,14,69.82126001012425,4.46259998716414,1190.0412000250071,52010.575013347574
1782225674,100,,Aggregated,41.600000,0.000000,14,18,22,26,48,730,920,1000,1200,1200,1200,3786,0,14,69.4450951658329,4.46259998716414,1190.0412000250071,52098.31510829371
1782225675,100,,Aggregated,40.700000,0.000000,14,18,22,25,48,730,920,1000,1200,1200,1200,3829,0,14,69.69932616817465,4.46259998716414,1190.0412000250071,52009.764429354924
1782225676,100,,Aggregated,39.900000,0.000000,13,18,22,25,48,730,920,1000,1200,1200,1200,3870,0,13,69.46141353967174,4.46259998716414,1190.0412000250071,51937.78630490956
1782225677,100,,Aggregated,39.200000,0.000000,13,18,22,25,48,740,920,1000,1200,1200,1200,3914,0,13,69.50681773079802,4.46259998716414,1190.0412000250071,51916.16377107818
1782225678,100,,Aggregated,39.800000,0.000000,13,18,22,25,48,730,920,1000,1200,1200,1200,3950,0,13,69.25077539190791,4.46259998716414,1190.0412000250071,51933.43721518987
1782225679,100,,Aggregated,41.100000,0.000000,14,18,22,25,48,730,910,1000,1200,1200,1200,3989,0,14,68.760465279102,4.46259998716414,1190.0412000250071,52184.127350213086
1782225680,100,,Aggregated,40.400000,0.000000,13,18,22,25,47,420,910,1000,1200,1200,1200,4030,0,13,68.21123947844109,4.46259998716414,1190.0412000250071,52357.02208436724
1782225681,100,,Aggregated,38.900000,0.000000,13,18,22,25,47,730,920,1000,1200,1200,1200,4077,0,13,68.5044211181402,4.46259998716414,1190.0412000250071,52227.502330144715
1782225682,100,,Aggregated,39.600000,0.000000,13,18,22,25,47,730,920,1000,1200,1200,1200,4113,0,13,68.77161344486012,4.46259998716414,1190.0412000250071,52268.57962557744
1782225683,100,,Aggregated,39.300000,0.000000,13,18,22,25,47,730,920,1000,1200,1200,1200,4156,0,13,68.80675096209232,4.46259998716414,1190.0412000250071,52269.07940327238
1782225684,100,,Aggregated,39.100000,0.000000,13,18,22,25,46,730,920,1000,1200,1200,1200,4194,0,13,68.50076175449593,4.46259998716414,1190.0412000250071,52171.25631855031
1782225685,100,,Aggregated,40.100000,0.000000,13,18,22,25,46,730,910,1000,1200,1200,1200,4233,0,13,68.1503146699868,4.46259998716414,1190.0412000250071,51990.973777462794
1782225686,100,,Aggregated,40.000000,0.000000,13,18,22,25,46,430,910,1000,1200,1200,1200,4266,0,13,67.92581823684054,4.46259998716414,1190.0412000250071,51974.25316455696
1782225687,100,,Aggregated,40.100000,0.000000,13,18,22,25,46,420,910,1000,1200,1200,1200,4312,0,13,67.57957001351916,4.46259998716414,1190.0412000250071,52013.98098330241
1782225688,100,,Aggregated,40.400000,0.000000,13,18,22,25,46,410,910,1000,1200,1200,1200,4347,0,13,67.34315866072798,4.46259998716414,1190.0412000250071,52006.13066482632
1782225689,100,,Aggregated,37.500000,0.000000,13,18,22,25,46,400,910,1000,1200,1200,1200,4386,0,13,66.9017203824607,4.46259998716414,1190.0412000250071,52098.62425900593
1782225690,100,,Aggregated,39.600000,0.000000,13,18,22,25,46,420,920,1000,1200,1200,1200,4433,0,13,67.595498713625,4.46259998716414,1190.0412000250071,52238.17617866005
